주소,병원구분,병원구분2,응급의료기관코드,코드명,응급실운영여부,위도,경도
"서울특별시 강동구 천호대로 997 (천호동, 신라빌딩)",C,의원,G099,응급의료기관 이외,2,37.53934078878763,127.12330071529624
"서울특별시 강서구 강서로56길 16, 5층 (등촌동)",N,치과의원,G099,응급의료기관 이외,2,37.559410130443744,126.83962491194893
"서울특별시 동대문구 천호대로 313, 네모313빌딩 2층 (답십리동)",C,의원,G099,응급의료기관 이외,2,37.5654454656,127.055308418
서울특별시 노원구 한글비석로 384 (중계동),C,의원,G099,응급의료기관 이외,2,37.65987124432756,127.07320104653505
"서울특별시 강남구 테헤란로 107, 메디타워 6층 (역삼동)",C,의원,G099,응급의료기관 이외,2,37.4986813605293,127.028754000454
"서울특별시 관악구 양녕로 46, 402호 (봉천동)",G,한의원,G099,응급의료기관 이외,2,37.486140449899644,126.94728736169728
"서울특별시 관악구 과천대로 939, 208호 (남현동)",G,한의원,G099,응급의료기관 이외,2,37.47437636267328,126.98143250354137
"서울특별시 동작구 사당로 300, 217~220호 (사당동, 이수자이)",C,의원,G099,응급의료기관 이외,2,37.4844387537,126.9809279999
"서울특별시 용산구 한강대로 95, 2층 213,214호 (한강로2가, 래미안용산)",C,의원,G099,응급의료기관 이외,2,37.5288190969,126.9666528833
"서울특별시 노원구 노해로 507, 4층 4001~4054,4056~4156,4159~4164호 (상계동, 와우쇼핑몰)",C,의원,G099,응급의료기관 이외,2,37.655428320512755,127.06388806205693
"서울특별시 서초구 신반포로33길 27, A동 3층 303호 (잠원동)",C,의원,G099,응급의료기관 이외,2,37.5103672298,127.0100437471
"서울특별시 성북구 화랑로 248, 장위뉴타워 7층 703호 (석관동)",C,의원,G099,응급의료기관 이외,2,37.61083694532248,127.05641118427817
"서울특별시 서대문구 연세로 29, 4층 (창천동)",C,의원,G099,응급의료기관 이외,2,37.55823530912218,126.93676092191683
"서울특별시 강남구 논현로 425, 마이다스빌딩 402호 (역삼동)",N,치과의원,G099,응급의료기관 이외,2,37.49810789043332,127.0379383481901
서울특별시 은평구 통일로 861 (갈현동),N,치과의원,G099,응급의료기관 이외,2,37.619587848147134,126.92040246810708
"서울특별시 서초구 강남대로 605, 세양21세기 휴먼TOWER 13층 (잠원동)",C,의원,G099,응급의료기관 이외,2,37.5157514042207,127.019161294387
"서울특별시 동작구 서달로 166, 4층 (흑석동, 덕봉빌딩)",C,의원,G099,응급의료기관 이외,2,37.50775702564818,126.96289555429995
서울특별시 양천구 오목로 299  (목동),G,한의원,G099,응급의료기관 이외,2,37.52593176370977,126.87131833157416
"서울특별시 서초구 나루터로 43, 4층 (잠원동, 신사스포츠센터)",G,한의원,G099,응급의료기관 이외,2,37.515257401062684,127.01463225112466
서울특별시 양천구 중앙로 275 (신정동),C,의원,G099,응급의료기관 이외,2,37.5207809185,126.8522278466
서울특별시 강동구 성안로 156  (길동),G,한의원,G099,응급의료기관 이외,2,37.5368756321635,127.135411566567
"서울특별시 구로구 경인로63길 11, 신도림 크라운빌2 오피스텔 2층 209일부,210,211호 (신도림동)",C,의원,G099,응급의료기관 이외,2,37.507703915667,126.885201806812
"서울특별시 강서구 마곡서로 157, 스프링파크타워 2층 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.5681757438857,126.824614680602
서울특별시 동작구 상도로 160-1 (상도동),G,한의원,G099,응급의료기관 이외,2,37.50352488529894,126.93709209556861
"서울특별시 성북구 보국문로 43, 2층 (정릉동)",C,의원,G099,응급의료기관 이외,2,37.608108097061795,127.00988868129481
"서울특별시 강북구 도봉로 65, 2층 (미아동)",C,의원,G099,응급의료기관 이외,2,37.61495453589597,127.02966087460527
"서울특별시 강남구 학동로 219 6층 (논현동, 국제빌딩)",C,의원,G099,응급의료기관 이외,2,37.5149941738,127.0331237888
"서울특별시 송파구 백제고분로21길 19, 202호 (삼전동)",G,한의원,G099,응급의료기관 이외,2,37.5056478809,127.0903473087
"서울특별시 동대문구 왕산로32길 7, BYC 청량리 오피스텔 5층 (용두동)",C,의원,G099,응급의료기관 이외,2,37.5787280852,127.0417966092
"서울특별시 영등포구 영중로 45, E&A빌딩 4층 (영등포동6가)",C,의원,G099,응급의료기관 이외,2,37.521603848771896,126.90186422375981
"서울특별시 성북구 동소문로 92, 3층 (동소문동5가, 강윤빌딩)",C,의원,G099,응급의료기관 이외,2,37.592166472,127.0154942481
서울특별시 마포구 망원로 75 (망원동),G,한의원,G099,응급의료기관 이외,2,37.55754928356222,126.90523503253652
"서울특별시 강남구 학동로 342, 에스케이 허브블루 2층 204~205호 (논현동)",G,한의원,G099,응급의료기관 이외,2,37.5167560126387,127.040841265738
"서울특별시 서대문구 통일로 413, 6층 (홍제동)",C,의원,G099,응급의료기관 이외,2,37.58620516661881,126.9464107752501
"서울특별시 송파구 송파대로32길 15, 205호 (가락동, 가락금호아파트)",N,치과의원,G099,응급의료기관 이외,2,37.4965832221,127.1157577651
서울특별시 동대문구 회기로 8 (제기동),C,의원,G099,응급의료기관 이외,2,37.5910984571,127.037197439
서울특별시 은평구 가좌로 271 (신사동),N,치과의원,G099,응급의료기관 이외,2,37.59289572111309,126.91338406860527
"서울특별시 강남구 도산대로 107, BIO 15층 (신사동)",C,의원,G099,응급의료기관 이외,2,37.5167802830689,127.02010810325
"서울특별시 강남구 광평로 281, 수서빌딩 2층일부층 (수서동)",C,의원,G099,응급의료기관 이외,2,37.4881183026,127.1030671082
"서울특별시 송파구 송이로 90, 승원빌딩 2,4층 (가락동)",G,한의원,G099,응급의료기관 이외,2,37.49784346926522,127.12052290560685
서울특별시 은평구 은평로8길 19 (응암동),G,한의원,G099,응급의료기관 이외,2,37.59860598317283,126.92013956844409
서울특별시 양천구 목동중앙남로11길 29 (목동),N,치과의원,G099,응급의료기관 이외,2,37.539103695104274,126.86425785755895
"서울특별시 중구 청파로 427-3, 3층 (중림동)",N,치과의원,G099,응급의료기관 이외,2,37.557861385854,126.969015756746
서울특별시 관악구 신림로 131 (신림동),N,치과의원,G099,응급의료기관 이외,2,37.47098452106602,126.93458262657907
"서울특별시 노원구 한글비석로 401, 광세당약국 (상계동)",N,치과의원,G099,응급의료기관 이외,2,37.660616666666670,127.071377777777784
서울특별시 강동구 양재대로 1325 (성내동),N,치과의원,G099,응급의료기관 이외,2,37.52481875419999,127.1345849859
"서울특별시 구로구 중앙로 64, 고척프라자 가동 4,5층/나동3,4층 (고척동)",D,요양병원,G099,응급의료기관 이외,2,37.503800784100406,126.8628334650277
"서울특별시 강남구 삼성로 715, 5층 (청담동)",C,의원,G099,응급의료기관 이외,2,37.5567350987,127.0797025712
"서울특별시 강동구 양재대로 1349, 2층 (성내동)",C,의원,G099,응급의료기관 이외,2,37.52672078119936,127.13536221118085
"서울특별시 동작구 상도로 206, 3층 (상도동)",C,의원,G099,응급의료기관 이외,2,37.537838857877915,127.08362021480059
"서울특별시 강남구 강남대로 578, 4층 407호 (논현동, 성현빌딩)",N,치과의원,G099,응급의료기관 이외,2,37.51337517204663,127.02084387377725
"서울특별시 영등포구 양평로 24-1, 4층 (당산동6가)",N,치과의원,G099,응급의료기관 이외,2,37.533321881,126.9035731233
"서울특별시 서초구 마방로2길 94, 3층 (양재동)",N,치과의원,G099,응급의료기관 이외,2,37.46949190610917,127.03984788424492
"서울특별시 중랑구 겸재로 180 (면목동, 안민병원)",G,한의원,G099,응급의료기관 이외,2,37.5881991874,127.0879515628
"서울특별시 송파구 위례성대로22길 27, 데코빌딩 지하3층~4층층 (오금동)",E,한방병원,G099,응급의료기관 이외,2,37.5077808278281,127.130371680068
"서울특별시 강남구 테헤란로87길 46, 호텔오크우드프리미어 1B1호 지하1층 (삼성동)",C,의원,G099,응급의료기관 이외,2,37.510984019690646,127.05820444346517
"서울특별시 강남구 남부순환로 2609, 하늘빌딩, 4층 402호 (도곡동)",N,치과의원,G099,응급의료기관 이외,2,37.48498489514987,127.03513388822583
"서울특별시 강서구 강서로 385, 6층 602,603호 (마곡동)",C,의원,G099,응급의료기관 이외,2,37.5600930886,126.8383060298
"서울특별시 중랑구 면목로 490, 2,3,4층 (상봉동, 상봉타워)",C,의원,G099,응급의료기관 이외,2,37.5956441042638,127.086089016588
"서울특별시 강북구 삼양로27길 43-0 (미아동, 위브테라스파크 401,402호 일부)",C,의원,G099,응급의료기관 이외,2,37.61855057517614,127.01884795138126
"서울특별시 서초구 강남대로 527, 브랜드칸 타워 7층 (반포동)",C,의원,G099,응급의료기관 이외,2,37.5090878311164,127.021849979814
"서울특별시 관악구 관악로 199, 4층 (봉천동)",N,치과의원,G099,응급의료기관 이외,2,37.48307606094759,126.95358944611466
서울특별시 영등포구 영중로2길 1 (영등포동3가),N,치과의원,G099,응급의료기관 이외,2,37.5168829966,126.9068112717
"서울특별시 성동구 행당로 87, 407호 (행당동, 대림리빙프라자)",G,한의원,G099,응급의료기관 이외,2,37.55723922218911,127.02856141641416
"서울특별시 서초구 효령로 229, 2층 (서초동, 서울빌딩)",C,의원,G099,응급의료기관 이외,2,37.4838741089,127.0091040188
"서울특별시 중랑구 용마산로115길 127, 2층 (망우동, 한일씨너스빌리젠시1단지)",G,한의원,G099,응급의료기관 이외,2,37.59733821378387,127.0934611155948
"서울특별시 구로구 고척로21나길 17, 현대빌딩 2층 (개봉동)",C,의원,G099,응급의료기관 이외,2,37.5026863956,126.8447586264
"서울특별시 강남구 학동로 342, 308호 (논현동)",C,의원,G099,응급의료기관 이외,2,37.51687483654374,127.04098035380312
"서울특별시 강남구 도산대로 513, 양원빌딩 3층 (청담동)",C,의원,G099,응급의료기관 이외,2,37.524838073281565,127.04981327656426
"서울특별시 송파구 오금로 306, 2층 201호 (가락동, 가락스타클래스)",N,치과의원,G099,응급의료기관 이외,2,37.5028743435851,127.126114097948
"서울특별시 서초구 강남대로 535, 6층 (반포동, 프린스빌딩)",C,의원,G099,응급의료기관 이외,2,37.50960883830462,127.02159836192315
"서울특별시 성동구 독서당로 223, 래미안 옥수 리버젠 상가 지하3층 309,310,311호 (옥수동)",C,의원,G099,응급의료기관 이외,2,37.5442707521164,127.015191933825
"서울특별시 서초구 강남대로 483, 3층 (반포동, 청호빌딩)",N,치과의원,G099,응급의료기관 이외,2,37.50531054770576,127.02367046825086
"서울특별시 성동구 한림말길 56, 3층 (옥수동, 벽산빌라트)",C,의원,G099,응급의료기관 이외,2,37.54117838957389,127.01731294415713
"서울특별시 강남구 테헤란로 105 (역삼동, 강남A타워 7층)",N,치과의원,G099,응급의료기관 이외,2,37.49859324987759,127.0285362166952
"서울특별시 종로구 세종대로 159, 7층 (세종로, 세광빌딩)",G,한의원,G099,응급의료기관 이외,2,37.5706061418,126.9763419751
서울특별시 용산구 원효로25길 31,C,의원,G099,응급의료기관 이외,2,37.5329192016629,126.95248151232077
"서울특별시 송파구 동남로29길 8-10, 퍼스트 스퀘어 301호 (오금동)",C,의원,G099,응급의료기관 이외,2,37.5058022450145,127.138582568208
"서울특별시 송파구 송파대로 345, A동 3003~3005호 (가락동, 헬리오시티)",C,의원,G099,응급의료기관 이외,2,37.499748126038455,127.11141550240055
"서울특별시 동대문구 한천로 479, 2층 (이문동)",G,한의원,G099,응급의료기관 이외,2,37.6034252607,127.0670280398
"서울특별시 관악구 남부순환로 1603, 4층 401호 (신림동)",C,의원,G099,응급의료기관 이외,2,37.484383333333334,126.928505555555560
서울특별시 성북구 오패산로 10 (하월곡동),C,의원,G099,응급의료기관 이외,2,37.603291666666664,127.037747222222222
"서울특별시 서초구 서초대로77길 3, 아라타워 지하 2층 (서초동)",C,의원,G099,응급의료기관 이외,2,37.4980609129976,127.026504807476
"서울특별시 노원구 덕릉로 669, 세양빌딩 2층 (중계동)",C,의원,G099,응급의료기관 이외,2,37.6573789303,127.0746558819
서울특별시 강동구 양재대로 1661 (명일동),C,의원,G099,응급의료기관 이외,2,37.5538559378,127.14394435840002
"서울특별시 은평구 은평로 30, 2층 (신사동)",G,한의원,G099,응급의료기관 이외,2,37.597819584599264,126.90981810438356
"서울특별시 마포구 신촌로 270, 405호 (아현동, 수창빌딩)",G,한의원,G099,응급의료기관 이외,2,37.55712130069999,126.95571201169999
"서울특별시 양천구 신정이펜2로 12, 3층 (신정동, 이펜하우스타워)",N,치과의원,G099,응급의료기관 이외,2,37.51260638247254,126.83282549266069
"서울특별시 강동구 진황도로31길 5, 1층 101~103호 (천호동, 우정에쉐르)",G,한의원,G099,응급의료기관 이외,2,37.5379721281637,127.133291479959
"서울특별시 양천구 목동서로 38, 101-1호,101-12호 (목동, 목동신시가지아파트1단지)",G,한의원,G099,응급의료기관 이외,2,37.5412913406969,126.87850378726
"서울특별시 강남구 도산대로 121, YK타워 9층 (신사동)",C,의원,G099,응급의료기관 이외,2,37.5174076350786,127.021728769737
"서울특별시 강남구 선릉로86길 30, SH빌딩 3층 (대치동)",C,의원,G099,응급의료기관 이외,2,37.503638221668346,127.05221827176707
"서울특별시 강남구 테헤란로64길 20, 원동방빌딩 2층 (대치동)",G,한의원,G099,응급의료기관 이외,2,37.5036212499537,127.051264642306
"서울특별시 서초구 서초대로77길 17, BLOCK77 702호 (서초동)",C,의원,G099,응급의료기관 이외,2,37.4995535963247,127.025752388871
"서울특별시 노원구 동일로 1532, 거북빌딩 3층 (상계동)",G,한의원,G099,응급의료기관 이외,2,37.66530613130785,127.05797564934359
